//Key	Language	Translation	creation date yyyymmdd
L_SettingsFormPageControl1tsBuyGroupBox6Label23Caption	deu	Bitte beachten Sie, dass der Betreiber keine Haftung für die Funktionsfähigkeit dieses Dienstes übernimmt.	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6Label23Caption	eng	Please note that the domain owner cannot be held liable for full functionality of this service.	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6Label23Caption	plk	Bitte beachten Sie, dass der Betreiber keine Haftung für die Funktionsfähigkeit dieses Dienstes übernimmt.	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6Label23Caption	spa	El propietario de domain no responde de la funcionalidad completa de este servicio.	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6Label25Caption	deu	Anwender müssen kompatibles E-Mail-Programm haben	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6Label25Caption	eng	Users have to have compatible E-Mail program.	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6Label25Caption	plk	Anwender müssen kompatibles E-Mail-Programm haben	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6Label25Caption	spa	Usuarios necesitan un programa de correo compatible.	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6rbUseMailtoCaption	deu	Versand per MAILTO: an die E-Mail-Adresse für Bestellungen	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6rbUseMailtoCaption	eng	Dispatch via MAILTO: to the order E-Mail address	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6rbUseMailtoCaption	plk	Versand per MAILTO: an die E-Mail-Adresse für Bestellungen	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6rbUseMailtoCaption	spa	Envío mediante MAILTO: a la dirección de correo de pedido	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6rbUseScriptCaption	deu	auf einem anderen Server installierte Skriptdatei für den Formularversand	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6rbUseScriptCaption	eng	Dispatch via script file installed on another server	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6rbUseScriptCaption	plk	auf einem anderen Server installierte Skriptdatei für den Formularversand	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6rbUseScriptCaption	spa	Envío mediante script archivo instalado en otro server	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6rbUseShopCityCaption	deu	vorinstalliertes Skript	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6rbUseShopCityCaption	eng	Dispatch via preinstalled script by GS ShopBuilder	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6rbUseShopCityCaption	plk	vorinstalliertes Skript	date20030218
L_SettingsFormPageControl1tsBuyGroupBox6rbUseShopCityCaption	spa	Envío mediante script preinstalado en GS ShopBuilder	date20030218
L_SettingsFormPageControl1tsCurrencyCaption	deu	Währungen/UST	date20030218
L_SettingsFormPageControl1tsCurrencyCaption	eng	Currencies/ sales tax	date20030218
L_SettingsFormPageControl1tsCurrencyCaption	plk	Währungen/UST	date20030218
L_SettingsFormPageControl1tsCurrencyCaption	spa	Moneda/IVA	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Button7Caption	deu	Ändern...	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Button7Caption	eng	Modify...	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Button7Caption	plk	Ändern...	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Button7Caption	spa	Modificar...	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Caption	deu	Umsatzsteuer	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Caption	eng	Sales tax	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Caption	plk	Umsatzsteuer	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Caption	spa	IVA	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18cbShowVATCaption	deu	Umsatzsteuer auf der Bestellseite ausweisen	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18cbShowVATCaption	eng	Indicate sales tax on order page	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18cbShowVATCaption	plk	Umsatzsteuer auf der Bestellseite ausweisen	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18cbShowVATCaption	spa	Indicar IVA en página de pedido	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Label53Caption	deu	Liste der Umsatzsteuersätze:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Label53Caption	eng	List of sales tax rates:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Label53Caption	plk	Liste der Umsatzsteuersätze:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Label53Caption	spa	Lista de tarifas de IVA:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Label69Caption	deu	Umsatzsteuersatz:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Label69Caption	eng	Sales tax rate:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Label69Caption	plk	Umsatzsteuersatz:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Label69Caption	spa	Tarifa de IVA:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Label70Caption	deu	%	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Label70Caption	eng	%	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Label70Caption	plk	%	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox18Label70Caption	spa	%	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox3Caption	deu	Hauptwährung	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox3Caption	eng	Main currency	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox3Caption	plk	Hauptwährung	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox3Caption	spa	Moneda principal	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox3Label5Caption	deu	Währungssymbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox3Label5Caption	eng	Currency symbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox3Label5Caption	plk	Währungssymbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox3Label5Caption	spa	Símbolo de moneda:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Caption	deu	Zusätzliche Währungen	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Caption	eng	Additional currencies	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Caption	plk	Zusätzliche Währungen	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Caption	spa	Otras monedas	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency1Caption	deu	verwenden	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency1Caption	eng	use	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency1Caption	plk	verwenden	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency1Caption	spa	usar	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency2Caption	deu	verwenden	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency2Caption	eng	use	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency2Caption	plk	verwenden	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency2Caption	spa	usar	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency3Caption	deu	verwenden	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency3Caption	eng	use	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency3Caption	plk	verwenden	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency3Caption	spa	usar	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency4Caption	deu	verwenden	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency4Caption	eng	use	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency4Caption	plk	verwenden	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency4Caption	spa	usar	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency5Caption	deu	verwenden	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency5Caption	eng	use	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency5Caption	plk	verwenden	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4cbUseCurrency5Caption	spa	usar	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label10Caption	deu	Währungssymbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label10Caption	eng	Currency symbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label10Caption	plk	Währungssymbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label10Caption	spa	Símbolo de moneda:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label11Caption	deu	Umrechnungskurs: 	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label11Caption	eng	Exchange rate:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label11Caption	plk	Umrechnungskurs: 	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label11Caption	spa	Típo de cambio:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label12Caption	deu	Währungssymbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label12Caption	eng	Currency symbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label12Caption	plk	Währungssymbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label12Caption	spa	Símbolo de moneda:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label13Caption	deu	Umrechnungskurs: 	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label13Caption	eng	Exchange rate:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label13Caption	plk	Umrechnungskurs: 	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label13Caption	spa	Típo de cambio:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label3Caption	deu	Währungssymbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label3Caption	eng	Currency symbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label3Caption	plk	Währungssymbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label3Caption	spa	Símbolo de moneda:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label4Caption	deu	Umrechnungskurs: 	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label4Caption	eng	Exchange rate:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label4Caption	plk	Umrechnungskurs: 	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label4Caption	spa	Típo de cambio:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label6Caption	deu	Währungssymbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label6Caption	eng	Currency symbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label6Caption	plk	Währungssymbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label6Caption	spa	Símbolo de moneda:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label7Caption	deu	Umrechnungskurs: 	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label7Caption	eng	Exchange rate:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label7Caption	plk	Umrechnungskurs: 	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label7Caption	spa	Típo de cambio:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label8Caption	deu	Währungssymbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label8Caption	eng	Currency symbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label8Caption	plk	Währungssymbol:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label8Caption	spa	Símbolo de moneda:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label9Caption	deu	Umrechnungskurs: 	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label9Caption	eng	Exchange rate:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label9Caption	plk	Umrechnungskurs: 	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBox4Label9Caption	spa	Típo de cambio:	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBoxNetPriceCaption	deu	Netto Preise	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBoxNetPriceCaption	eng	Net prices	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBoxNetPriceCaption	plk	Netto Preise	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBoxNetPriceCaption	spa	Precios netos	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBoxNetPricecbNetPriceCaption	deu	Netto Preise	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBoxNetPricecbNetPriceCaption	eng	Net prices	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBoxNetPricecbNetPriceCaption	plk	Netto Preise	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBoxNetPricecbNetPriceCaption	spa	Precios netos	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBoxNetPriceLabelNetPriceCaption	deu	Bitte beachten Sie, dass bei der Angabe von Nettopreisen ebenfalls die Versandkosten als Nettobeträge einzutragen sind.	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBoxNetPriceLabelNetPriceCaption	eng	If you indicate net prices do not forget to indicate shipping charges also as net prices.    	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBoxNetPriceLabelNetPriceCaption	plk	Bitte beachten Sie, dass bei der Angabe von Nettopreisen ebenfalls die Versandkosten als Nettobeträge einzutragen sind.	date20030218
L_SettingsFormPageControl1tsCurrencyGroupBoxNetPriceLabelNetPriceCaption	spa	Si Vd. entre los precios netos, no olvide a entrar los gastos de envío también en neto.  	date20030218
L_SettingsFormPageControl1tsFTPCaption	deu	FTP	date20030218
L_SettingsFormPageControl1tsFTPCaption	eng	FTP	date20030218
L_SettingsFormPageControl1tsFTPCaption	plk	FTP	date20030218
L_SettingsFormPageControl1tsFTPCaption	spa	FTP	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Caption	deu	FTP-Zugangsdaten für den Webserver:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Caption	eng	FTP login data of your web server:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Caption	plk	FTP-Zugangsdaten für den Webserver:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Caption	spa	FTP login datos de su web server:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label16Caption	deu	IP-Adresse, URL oder Domain-Name Ihres Internet-Accounts:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label16Caption	eng	IP address, URL or domain name of your internet account:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label16Caption	plk	IP-Adresse, URL oder Domain-Name Ihres Internet-Accounts:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label16Caption	spa	IP dirección, URL o domain nombre de su internet account:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label18Caption	deu	Benutzername:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label18Caption	eng	User name:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label18Caption	plk	Benutzername:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label18Caption	spa	Nombre de usuario:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label19Caption	deu	Verzeichnis auf dem Server, in dem der Onlineshop abgelegt werden soll (geben Sie einfach einen Namen ein, das Verzeichnis wird automatisch erstellt):	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label19Caption	eng	Server directory on which online shop is to be stored.#13#10(Just enter a name, the directory will be created automatically):	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label19Caption	plk	Verzeichnis auf dem Server, in dem der Onlineshop abgelegt werden soll (geben Sie einfach einen Namen ein, das Verzeichnis wird automatisch erstellt):	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label19Caption	spa	Server directorio en que online shop será guardado.#13#10(Solo entre un nombre, el directorio se creará automaticamente):	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label20Caption	deu	Passwort:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label20Caption	eng	Password:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label20Caption	plk	Passwort:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox7Label20Caption	spa	Contraseña:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox8Caption	deu	FTP Port	date20030218
L_SettingsFormPageControl1tsFTPGroupBox8Caption	eng	FTP Port	date20030218
L_SettingsFormPageControl1tsFTPGroupBox8Caption	plk	FTP Port	date20030218
L_SettingsFormPageControl1tsFTPGroupBox8Caption	spa	FTP Port	date20030218
L_SettingsFormPageControl1tsFTPGroupBox8cbPassiveModeCaption	deu	Passive Mode verwenden	date20030218
L_SettingsFormPageControl1tsFTPGroupBox8cbPassiveModeCaption	eng	Use passive mode 	date20030218
L_SettingsFormPageControl1tsFTPGroupBox8cbPassiveModeCaption	plk	Passive Mode verwenden	date20030218
L_SettingsFormPageControl1tsFTPGroupBox8cbPassiveModeCaption	spa	Usar modo pasivo 	date20030218
L_SettingsFormPageControl1tsFTPGroupBox8Label42Caption	deu	Port:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox8Label42Caption	eng	Port:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox8Label42Caption	plk	Port:	date20030218
L_SettingsFormPageControl1tsFTPGroupBox8Label42Caption	spa	Port:	date20030218
L_SettingsFormPageControl1tsFTPGroupBoxAbsoluteShopPathCaption	deu	URL des Onlineshops ( http://www.meinedomain.de/shop/ )	date20030218
L_SettingsFormPageControl1tsFTPGroupBoxAbsoluteShopPathCaption	eng	URL of the online shop (e.g.: http://www.mydomain.com/shop/ )	date20030218
L_SettingsFormPageControl1tsFTPGroupBoxAbsoluteShopPathCaption	plk	URL des Onlineshops ( http://www.meinedomain.de/shop/ )	date20030218
L_SettingsFormPageControl1tsFTPGroupBoxAbsoluteShopPathCaption	spa	URL del online shop (p.ej.: http://www.midomain.com/shop/ )	date20030218
L_SettingsFormPageControl1tsLogosCaption	deu	Logos	date20030218
L_SettingsFormPageControl1tsLogosCaption	eng	Logos	date20030218
L_SettingsFormPageControl1tsLogosCaption	plk	Logos	date20030218
L_SettingsFormPageControl1tsLogosCaption	spa	Logos	date20030218
L_SettingsFormPageControl1tsLogosGroupBox1Button3Caption	deu	...	date20030218
L_SettingsFormPageControl1tsLogosGroupBox1Button3Caption	eng	...	date20030218
